index,label,text
"965","smish","Apnar number-ti ekti bishesh offer-e nirbachito hoyeche! Puruskar pete call korun +8801712233445"
"966","normal","Ami bhul mone hoy ebong ami eta somadhhan korte chai."
"967","smish","Kaj korte chaile inbox 100 taka niche kono product sell dile 25 taka commission paben 100 theke 1000 takar moddhe kono product sell dile 50 taka ar 1000 taka theke dui hajar takar moddhe dile 100 taka commission paben"
"968","normal","01728291765 ei number-e rocket-e 500 taka dao."
"969","smish","Akorshoniyo chakri ebong porashona, mashik beton 2 lakh+ ebong PR sujog @ Dokkhino Korea. Binamulye shikkhadan ebong bashosthan. 01720557103 01720557120 01321200716 01550402100"
"970","promo","Adda+internetinging-e notun deal 10GB+300mi@296TK, 30din: cutt.ly/QwFwTH3J"
"971","smish","Shubhechha, apni ekti bishesh discount coupon peyechen! Bistarito jante ekhane click korun: www.face3b00kwebsite.com"
"972","promo","Bonus soho 1GB-30taka-3din. Dial *121*5215# ba https://mygp.li/mo"
"973","normal","Ei ja ami je onek shomoy pelam sheti hol somadhhan ebong mulyo hol ekti mahan ebong ekti jonopri"
"974","normal","Kemon achen?"
"975","smish","Crypto trading-e boro labh! Ajei shuru korun: http://bit.ly/BigProfit"
"976","normal","Shob kichu thik hoye jabe, dhairjo dhoro."
"977","normal","Shokale bash-e bhir lagche."
"978","smish","Sonali Bank account block hoyeche. Punoray chalu korte ekhane click korun: https://wa.me/8801818899001"
"979","promo","125TK cashback-e shera offer 61GB+1000mi@TK774, 30din: cutt.ly/8wBQC0MC"
"980","normal","Sei byakti-i obyshato je more jay othoch tar kharap kajgulo prithibite roye jay. — [Abu Bakr (Radiallahu Anhu)]"
"981","normal","Tumi nijer upor bisshas rakho, shob kichu shombhob."
"982","promo","30GB@389TK, 30din pack kine pao Danki movie ticket: cutt.ly/SwFqDlAs"
"983","promo","100TK cashback! 31GB+450mi.@399TK 30din, niye nao: cutt.ly/2wQlYv6U"
"984","smish","bKash account-e truti dekha diyeche. Druto somadhaner jonno call korun: +8801819900112"
"985","normal","Tumi ki bagane jachcho?"
"986","smish","Apnar lendenti shompurno korte ekhane click korun: [transactionverify.com/CompleteBD]"
"987","normal","Jokhon tumi dekhbe, namaj-er moddhe tomar ontoro uposhthito thakche na, tokhon bujhe nebe, eta iman-er durbolatar karon. Kathor porishrom koro nijer iman-ke mojbut korar jonno. - [Imam Ibnu Kudamah Al Makdishi (Rah.)]"
"988","smish","🔗🤑 Jara ekhono hamster-e account korenni druto account kore join koren 🔥🔥🔥 July mash-e shukhobor ashbe 🤩🤑 Join fast 👇 🔗https://t.me/hamster_kombat_boT/start..."
"989","normal","01728291765 ei number-e rocket-e 500 taka dao."
"990","promo","Korbo bima, gorbo desh Smart hobe Bangladesh. Bima Unnayan O Niyontron Kortripokh ebong Arthik Protishtan Bibhag Ortho Montronaloyo."
"991","normal","Bikele ki korcho?"
"992","promo","Bonus soho 2GB-45taka-3din. Dial *121*5534# ba mygp.li/my"
"993","smish","Apni khondokalino ba purno-shomoy-er jonno nirbachito hoyechen, protidin 500 taka, khali poder jonno abedon korun ebong ei sujogti grohan korun https://wa.me/88017444378617"
"994","smish","Apnar bKash account update kora proyojon. Porisheba bighno edate apnar account number ebong pin 016xxxxxxxx-e pathan."
"995","smish","Joruri! Amader Apple account-dhari-r sathe jogajog korte hobe. Apni jodi ei account-ti porichalona koren tobe barta-ti pete apnar porichoy jachai korun."
"996","smish","💖 Apni ki free kaj shikhte chan. Kajer pashapasshi ki income korte chan? Proti din 400 theke 500 taka income korte parben? Tahole ar deri keno? Ekhoni jogajog korun: 01722672391"
"997","smish","Priyojoner mukhe hashi futate dial *213*6551# charge 82.67 protidin"
"998","promo","Bonus soho 4GB-66taka-7din. Dial *121*5047# ba https://mygp.li/mo"
"999","smish","Apnar mobile recharge korte call korun: +8801814344356"
"1000","promo","Bonus shoho 3GB-60taka-3din. Dial *121*5699# ba https://mygp.li/mo"
"1001","promo","Apnar favorite brand er upore 30% porjonto chhad! Offer shimito shomoyar jonne."
"1002","normal","Shokale hate jabe?"
"1003","smish","Apnar gas shongjog punoray shokriyo korte call korun +8801719900012"
"1004","smish","Bitcoin niye bishesh offer! Ekhoni login korun: http://bit.ly/BitcoinOffer"
"1005","promo","Shorbojononin pension scheme-e nibondhon korun; unnoto o kollyan rashtra gothone obodan rakhun"-Jatiyo pension kortripokho."
"1006","smish","Free te mining kore income korun. 100% free. Telegram app thakle i hobe. Link e click kore start korte hobe, 6 ghonta por por token claim korte hobe. Ar kono kaj nei.
https://t.me/pixelversexyzbot?start=6760562639"
"1007","promo","Shorbokaler shorboshreshtho Bangali jatir pita Bongobondhu Sheikh Mujibur Rahman er 47tomo shahadat barshikite binomsho shroddha"-Dak o Telijogazog bibhag."
"1008","normal","Aj ki korbe? Kono notun kono kaj palon korbo. Tumi?"
"1009","smish","Obhinondon! Apni 1 koti taka lottery jitechen. Apnar puroshkar shongroho korte amader shathe jogajog korun. Jogajog:01567546390"
"1010","promo","Dhaka-Mawa expressway shonglonno abasik plot katha nim 2lakkho
01894939231"
"1011","normal","Priyo shikkharthi, apnar tuition fee aj porjonto 30,450.00 taka bokeya ache. (Purbobor late fine o bokeyashoho) cholti maser tuition fee (jorimana chhada) 18i September, 2024 moddhe porishod korun. Bistarito https://student.daffodil.edu.bd/ login korun. (Daffodil)"
"1012","normal","Apnar bidyut bill baki 950/- taka, joldi porishod korun."
"1013","smish","Shakiber shoi kora bat jitte ajei crickete baji dharun! Ekhane click korun: promusic.co/components/interbank.com/"
"1014","promo","Cashback-e shenchuty TK100! 46GB @ TK398,30din: cutt.ly/AwQzYxAf"
"1015","normal","Tomar porishrom sharthok hobe."
"1016","promo","Shob DVD te 10% chhad. Offer ti shimito shomoyar jonne."
"1017","normal","Amar ekta shomoshya ache."
"1018","smish","Jonota Bank theke guruttopurno barta. Call korun: +8801715455567"
"1019","smish","Jonota Bank account update korte ekhane click korun: https://t.me/JanataUpdateBot3"
"1020","promo","Notun season-e shob poshakey 25% discount. Ajei shopping korun."
"1021","normal","Priyo shikkharthi, apnar tuition fee aj porjonto 20,500.00 taka bokeya ache. (Purbobor late fine o bokeyashoho) cholti maser tuition fee (jorimana chhada) 15i September, 2024 moddhe porishod korun. Bistarito https://student.aiub.edu.bd/ login korun. (AIUB)"
"1022","smish","BPL baji dharun ebong ekta free ghori jitun. Ekhoni click korun: smilesvoegol.servebbs.org/voegol.php"
"1023","promo","Free delivery shob order-e. Shimito shomoyar jonne."
"1024","normal","Apni ki korchen?"
"1025","normal","Shahos rekho, shafollota tomar opekkhay."
"1026","normal","Shubho October!"
"1027","smish","Priyo grohok, shomajkollyan office theke apnake boysho bhatar jonne nirbachon kora hoyeche. Nicher link-e click kore apnar tothyo prodan korun."
"1028","promo","Notun season-e shob poshakey 25% discount. Ajei shopping korun."
"1029","normal","Ajkey ami ekta notun restaurant-e jabo."
"1030","promo","Ummah shop theke je kono dhornor kenakaba korley panchhen 20% porjonto bonus, Faridpur shokor."
"1031","promo","TK35 cashback-e ebar aro beshi data 50GB@TK463,30din cutt.ly/HwOETkke"
"1032","normal","Tomar priyo rong ki?"
"1033","promo","Aj bank theke bKash-e 500 taka anlei 10 taka cashback, 1 bar! TCA"
"1034","normal","Ki khobor, hai?"
"1035","normal","Eti IQ porikha porbor ekta ongsho."
"1036","promo","Notun grohokodar jonne special offer! Amader service-e 30% chhad."
"1037","smish","bKash account-e truti dekha diyeche. Druto shodhanor jonne call korun: +8801819900112"
"1038","normal","Ki khobor tomar din?"
"1039","normal","Amake joruri call din 01724839856 ei number-e."
"1040","normal","Amar ei number-e call korun 01729182893."
"1041","normal","Tomar protibha shimaheen."
"1042","promo","Beshi beshi adda+internetkine,nao 5GB+150min@TK159,7din cutt.ly/owEyhCVt"
"1043","promo","Online shopping-e 25% cashback! Code: SHOP25. Deri na kore ekhoni shopping korun."
"1044","promo","989893 is your verification code for feainternational.com."
"1045","normal","Hello, ki khobor?"
"1046","smish","Apnar Dutch Bangla Bank account-e billing shomoshya hoyeche. Shomoshya shodhanor jonne ekhane click korun:cutt.ly/U6zMFTY"
"1047","promo","BTRC'r database-e handset ti nibandhito noy. Handset ti shoyongkriyobhabe nibondhon kora hobe."
"1048","promo","Loto te shudhomatro ajkar offer
nirdhishto ponnye
1ti kinley 1ti free
Shopper"
"1049","promo","40TK cashback! 31GB+450min.@459TK 30din, niye nao: cutt.ly/0wO6Jggn"
"1050","smish","Hello, amar nam Aliye. Apnake birokto korar jonne dukkho. Ami Amazon.com er manob shompod bibhag theke bolchi. Apnar koyak minute shomoy nite pari ki?

2:30 oporahno

Amader company apnake ekta part-time kaj dite pere anondo, ja apni apnar free shomoyey korte parben, tai amader prochur shonkhyok shohojogi kormi niyog korte hobe (kono fee ebong kono investment nei). Ei kajta sohoj ebong nomonyo ebong apnar bortoman kajer shathe konobhabei badha debe na. Porey apni protidin matro 5-10 miniter moddhe shojei 300-1200 taka uparjon korte parben. Apni ki ei kajti te agrohee?"
"1051","normal","Shubho shondha!"
"1052","normal","Ami je byapar ta onek dukkho peyechi sheta hol bashay thaka."
"1053","normal","Apnar account theke 1500/- taka kata hoyeche, bistarito jante call korun."
"1054","normal","Hello, kemon achhen?"
"1055","promo","40TK cashback! 31GB+450min.@459TK 30din, niye nao: cutt.ly/0wO6Jggn"
"1056","normal","Tumi ki bishshobiddaloyey jacho?"
"1057","smish","Jonota Bank theke 2,000 taka puroshkar jitechen! Call korun: +8801714455667"
"1058","promo","30TK cashback! 31GB+450min.@469TK 30din, niye nao: cutt.ly/hwTmxGd8"
"1059","promo","200TK sheii cashback! Nao 60GB+1000minute@699TK 30din: cutt.ly/aAhiAsI"
"1060","smish","Apnar driving license update korte call korun +8801815566778"
"1061","smish","Cyprus/Europe-e spot bhorti protidhir uposthitite (Mr. Pambos) 10-11 October, 100% visa'r nishchoyota, credit transfer, tuition fee 5000 euro shudhomatro, BSB, Dhaka jogajog nombar: 01720577099"
"1062","normal","Apnar meye hashpataley, joldi taka pathan 01828173912."
"1063","smish","Jonota Bank theke 2,000 taka puroshkar jitechen! Bistarito jante ekhane click korun: https://t.me/JanataPrizeBot"
"1064","promo","Shoptahojurey pro-level internetkine,nao 25GB@219TK: cutt.ly/2wEyml8b"
"1065","smish","Jonota Bank theke joruri barta. Bistarito jante ekhane click korun: https://t.me/JanataUrgentBot2"
"1066","normal","Tumi shobshomoy shera."
"1067","normal","Ami ekta barta pachchi ei ja kono apni hol ei ja pelam ei ja shomadhaan dey ei ja onno ekta shomadhaan dey."
"1068","promo","130takay 150minute(30din) shathe bonus,nite*121*5205# https://mygp.li/a0"
"1069","normal","Tomar lokkhe pouchaite dhairjo dhoro."
"1070","smish","bKash account-e truti dekha diyeche. Druto shodhanor jonne ekhane click korun: https://wa.me/8801715566778"
"1071","normal","01672573879 number-e druto bKash korun."
"1072","normal","Ami ekta notun protishthaner shommelon korte chai."
"1073","smish","Apnar income tax verify korte call korun +8801913344556"
"1074","normal","Ajkey kono kajey jabo na."
"1075","smish","Bangladesh Bank theke joruri barta. Call korun: +8801911011023"
"1076","promo","Digital gadget er upore 15% discount! Ajei kenakada korun ebong bonus pan."
"1077","normal","Tomader din kemon katchey?"
"1078","promo","Offer: shob electronics-e 10% cashback. Code: ELEC10."
"1079","promo","Special deal shesh din,30GB @300TK,30din! Ajei nao- cutt.ly/jwkuSC76"
"1080","smish","Dear Customer,

23-02-2020 tarikhe card XX diye Rs.8990 lendenon hoyeche K Enterprice ds POS/ECOM theke. Lendenon nombar pawa jaynee. Jodi eti apnar dwara na hoye thake, tobe registered mobile nombar theke 18604195555 e SMS preron korun."
"1081","smish","BPL-e baji dharun ebong ekta notun bike jitun! Jog din: smilesvoegol.servebbs.org/voegol.php"
"1082","normal","Shob kichu thik hoye jabe, dhairjo dhoro."
"1083","promo","Barir decor item-e 20% chhad. Stock shimito, deri korben na."
"1084","smish","Video ba call-e kotha bolte chaile click korun
https://t.co/EbXRF7TAFA?fbclid=9hIT17itA7iWLnV5aHpMh2SKDK_FREE_TO_WATCH_MY_VIDEOS_ONLY_FOR_TODAY_AND_FREE_LIVE_CAM_DATING_PRIVATE_WITH_ME_PLEASE_JOIN_ME"
"1085","promo","Internetkine-e pocket saving, nao 10GB@TK158, 7din: cutt.ly/FwUC6vh"
"1086","promo","Internetkine-e pocket saving, nao 10GB@TK158,7din: cutt.ly/FwUC6vhp"
"1087","promo","Bangladesh Noubahineete officer cadet pode niyog cholche. Visit korun: www.joinnavy.navy.mil.bd"
"1088","smish","Assalamualikum!

Apni Ki Barite Boshe Kono Taka Investment Na Kore Taka Income Korte Can?
Tahole Amader Bot E Kaj korun. Amader Bot E Apni Kono Investment Chara Income Korte Parben

Bot Link :- https://t.me/free_online_income_24bot"
"1089","promo","30TK cashback! 31GB+450min.@469TK 30din, niye nao: cutt.ly/hwTmxGd8"
"1090","normal","Ajkey tomar din kemon katchey?"
"1091","promo","Loto te shudhomatro ajkar offer
nirdhishto ponnye
1ti kinley 1ti free
Shopper"
"1092","normal","Tomar priyo jaygha kothay?"
"1093","promo","50TK cashback-e nao data mixer 40GB@TK248, 7din:
cutt.ly/WwZsAgMK"
"1094","normal","Apnar din kemon katchey?"
"1095","smish","Football star kheley 10,000 taka jitun proti shoptahey shoptahey jogajog startop-offer.top"
"1096","smish","Notun sim nin ebong binamulley 50GB internet pan! Click korun: https://ak76.xyz/?y=ep1669102548"
"1097","normal","Tumi ja korte chaibe, ta parbe."
"1098","smish","Shakib Al Hasan-er shathe ekanto shakkhatkar shujog pete ajei IPL-e baji dharun. Ekhoni shuru korun: xini.eu/00Qe"
"1099","smish","bKash account-e truti dekha diyeche. Druto shodhanor jonne call korun: +8801713344556"
"1100","normal","Ami nijer premer moddhe achi bolte pari."
"1101","promo","Lee Cooper-e
shokol shirt, jeans, gabardin
flat 50% chhad
Shopper"
"1102","smish","Priyo grohok, shomajkollyan office theke apnake boysho bhatar jonne nirbachon kora hoyeche. Nicher link-e click kore apnar tothyo prodan korun."
"1103","promo","Purbachal shonglonno bhoratkrito ready plot, katha shorbonimno 4.5lakkho
01894841736"
"1104","promo","TK399 te TK499 er offer! Nao 31GB+450min.,30din: cutt.ly/2wQlYv6U"
"1105","promo","Bonus shoho 3GB-60taka-3din. Dial *121*5699# ba https://mygp.li/mo"
"1106","normal","Amar ki korte hobe bolo."
"1107","normal","Tumi parbe, ami jani."
"1108","smish","Apple iPhone 12 jitechen! Delivery nishchit korte call korun: +8801814455667"
"1109","smish","Shakib Al Hasan er shathe ekanto shakkhatkarar shujog pete betting korun. Ekhoni click korun: ebayisapidlld.altervista.org/"
"1110","normal","Messenger group-e poll diley to hoy. Shobai ki nei oi group-e?"
"1111","normal","Amar kachey kono notun khobor ache?"
"1112","promo","Purbachal 30no sector shonglonno bhorat choloman plot! Katha 1.6lakkho
01894841736"
"1113","promo","Pro-level TK55 cashback-e 35GB+500min.@TK444,30din: cutt.ly/XernQ63M"
"1114","normal","01672573857 number-e bKash korun."
"1115","promo","Fullon internetkine-e pocket saving,nao 2GB@TK69,7 din- cutt.ly/CwUPKGTR"
"1116","promo","80minute matro 59taka (5din), nite dial korun *121*4205#"
"1117","promo","Bonus shoho 3GB-60taka-3din. Dial *121*5699# ba https://mygp.li/mo"
"1118","promo","Bishesh offer: shob bacchader poshakey 20% discount."
"1119","smish","Sonali Bank account-e shomoshya hoyeche. Bistarito jante ekhane click korun: https://wa.me/8801811011123"
"1120","smish","Akorshonyo chakri ebong porashunar, mashik beton 2 lakkho+ ebong PR shujog @ dokkhino Korea.
Binamulley shikkhadon ebong bashosthan.
01720557103
01720557120
01321200716
01550402100"
"1121","normal","Tumi shobshomoy shera."
"1122","normal","Amar kachey kono notun khobor ache?"
"1123","normal","Amake druto call din 01738293748 ei number-e."
"1124","promo","January-24
Recharge:0TK
Khoroch:
Data:0TK
Voice:23TK
Onnanno:1TK"
"1125","promo","TK399 te TK499 er offer! Nao 31GB+450min.,30din: cutt.ly/2wQlYv6U"
"1126","normal","Tomar ekta kotha bolo. Tomar kotha bhalo lage."
"1127","promo","Notun season-e shob poshakey 25% discount. Ajei shopping korun."
"1128","promo","Ajei shesh din!Bonus shoho 2GB-35taka-7din. Dial *121*5037# ba mygp.li/mo"
"1129","promo","Adda+internetkine-e notun deal 10GB+250min@258TK,30din cutt.ly/wwCctHGF"
"1130","normal","Tomar ki bastob bhalo lagche? Ami amar bashay olpo shomoy deya bhalo lage."
"1131","normal","Tumi nijer upore bishshash rakho, shob kichu shombhob."
"1132","smish","Apnar mobile nombar jachai korte ekhane click korun: [mobileverify.com/VerifyBD]"
"1133","normal","Tumi parbe, shudhu lege thako."
"1134","normal","Shuprobhat!"
"1135","promo","8GB(bonusshoho) 123taka 15din.Dial *121*5548#, mygp.li/mo"
"1136","normal","Apnar payment baki 800/- taka, druto porishod korun."
