index,label,text
1064,promo,"সপ্তাহজুড়ে pro-level internetting,নাও ২৫জিবি@২১৯৳: cutt.ly/2wEyml8b"
1065,smish,"Janata Bank থেকে urgent message। বিস্তারিত জানতে এখানে click করুন: https://t.me/JanataUrgentBot2"
1066,normal,"তুমি সবসময় best।"
1067,normal,"আমি একটি message পাচ্ছি এই যা কোন আপনি হল এই যা পেলাম এই যা solution দেয় এই যা অন্য একটি solution দেয়।"
1068,promo,"১৩০টাকায় ১৫০মিনিট(৩০দিন) সাথে bonus,নিতে*১২১*৫২০৫# https://mygp.li/a0"
1069,normal,"তোমার goal-এ পৌঁছাতে ধৈর্য ধরো।"
1070,smish,"bKash account-এ error দেখা দিয়েছে। দ্রুত solution-এর জন্য এখানে click করুন: https://wa.me/8801715566778"
1071,normal,"০১৬৭২৫৭৩৮৭৯ number-এ দ্রুত bKash করুন।"
1072,normal,"আমি একটি নতুন organization-এর conference করতে চাই।"
1073,smish,"আপনার income tax verify করতে call করুন +8801913344556"
1074,normal,"আজকে কোনো কাজে যাব না।"
1075,smish,"Bangladesh Bank থেকে urgent message। call করুন: +8801911011023"
1076,promo,"Digital gadget-এর উপর ১৫% discount! আজই shopping করুন এবং bonus পান।"
1077,normal,"তোমাদের দিন কেমন কাটছে?"
1078,promo,"Offer: সব electronics-এ ১০% cashback। code: ELEC10."
1079,promo,"Special deal শেষ দিন,৩০জিবি @৩০০৳,৩০দিন! আজই নাও- cutt.ly/jwkuSC76"
1080,smish,"Dear Customer, ২৩-০২-২০২০ তারিখে card XX দিয়ে Rs.8990 transaction হয়েছে K Enterprice ds POS/ECOM থেকে। transaction number পাওয়া যায়নি। যদি এটি আপনার দ্বারা না হয়ে থাকে, তবে registered mobile number থেকে 18604195555-এ SMS send করুন।"
1081,smish,"BPL-এ বাজি ধরুন এবং একটি নতুন bike জিতুন! join করুন: smilesvoegol.servebbs.org/voegol.php"
1082,normal,"সব কিছু ঠিক হয়ে যাবে, ধৈর্য ধরো।"
1083,promo,"বাড়ির decor item-এ ২০% ছাড়। stock সীমিত, দেরি করবেন না।"
1084,smish,"Video বা call-এ কথা বলতে চাইলে click করুন https://t.co/EbXRF7TAFA?fbclid=9hIT17itA7iWLnV5aHpMh2SKDK_FREE_TO_WATCH_MY_VIDEOS_ONLY_FOR_TODAY_AND_FREE_LIVE_CAM_DATING_PRIVATE_WITH_ME_PLEASE_JOIN_ME"
1085,promo,"Internetting-য়ে pocket saving, নাও ১০জিবি@৳১৫৮, ৭দিন: cutt.ly/FwUC6vh"
1086,promo,"Internetting-য়ে pocket saving, নাও ১০জিবি@৳১৫৮,৭দিন: cutt.ly/FwUC6vhp"
1087,promo,"Bangladesh Navy-তে officer cadet পদে নিয়োগ চলছে । visit করুন: www.joinnavy.navy.mil.bd"
1088,smish,"Assalamualaikum! আপনি কি বাড়িতে বসে কোন টাকা investment না করে টাকা income করতে চান? তাহলে আমাদের bot-এ কাজ করুন। আমাদের bot-এ আপনি কোন investment ছাড়া income করতে পারবেন Bot Link :- https://t.me/free_online_income_24bot"
1089,promo,"৩০৳ cashback! ৩১জিবি+৪৫০মি.@৪৬৯৳ ৩০দিন, নিয়ে নাও: cutt.ly/hwTmxGd8"
1090,normal,"আজকে তোমার দিন কেমন কাটছে?"
1091,promo,"LOTO-তে শুধুমাত্র আজকের offer নির্দিষ্ট product-এ ১টি কিনলে ১টি free"
1092,normal,"তোমার প্রিয় জায়গা কোথায়?"
1093,promo,"৫০৳ cashback-এ নাও data mixer ৪০জিবি@৳২৪৮, ৭দিন: cutt.ly/WwZsAgMK"
1094,normal,"আপনার দিন কেমন কাটছে?"
1095,smish,"Football star খেলে ১০,০০০ টাকা জিতুন প্রতি সপ্তাহে যোগাযোগ startop-offer.top"
1096,smish,"নতুন SIM নিন এবং free-তে ৫০GB internet পান! click করুন: https://ak76.xyz/?y=ep1669102548"
1097,normal,"তুমি যা করতে চাইবে, তা পারবে।"
1098,smish,"Shakib Al Hasan-এর সাথে private meeting-এর সুযোগ পেতে আজই IPL-এ বাজি ধরুন। এখনই start করুন: xini.eu/00Qe"
1099,smish,"bKash account-এ error দেখা দিয়েছে। দ্রুত solution-এর জন্য call করুন: +8801713344556"
1100,normal,"আমি নিজের love এর মধ্যে আছি বলতে পারি।"
1101,promo,"Lee Cooper-এ সকল shirt, jeans, gabardine flat 50% discount শপ্র"
1102,smish,"প্রিয় customer, social welfare office থেকে আপনাকে বয়স্ক allowance এর জন্য select করা হয়েছে। নিচের link-এ click করে আপনার information প্রদান করুন।"
1103,promo,"পূর্বাচল সংলগ্ন ভরাটকৃত ready plot, কাঠা সর্বনিম্ন 4.5 lakh 01894841736"
1104,promo,"৳399 তে ৳499 এর offer! নাও 31GB+450min, 30দিন: cutt.ly/2wQlYv6U"
1105,promo,"Bonus সহ 3GB-60টাকা-3দিন। Dial *121*5699# বা https://mygp.li/mo"
1106,normal,"আমার কি করতে হবে tell me।"
1107,normal,"তুমি পারবে, আমি know।"
1108,smish,"Apple iPhone 12 জিতেছেন! Delivery confirm করতে call করুন: +8801814455667"
1109,smish,"Shakib Al Hasan এর সাথে exclusive interview এর সুযোগ পেতে betting করুন। এখনই click করুন: ebayisapidlld.altervista.org/"
1110,normal,"Messenger group-এ poll দিলে তো হয়। সবাই কি নেই ওই group-এ?"
1111,normal,"আমার কাছে কোনো new খবর আছে?"
1112,promo,"পূর্বাচল 30নং sector সংলগ্ন ভরাট চলমান plot! কাঠা 1.6 lakh 01894841736"
1113,promo,"Pro-level ৳55 cashback-এ 35GB+500min@৳444, 30দিন: cutt.ly/XernQ63M"
1114,normal,"01672573857 number-এ bKash করুন।"
1115,promo,"Full-on interneting-এ pocket saving, নাও 2GB@৳69, 7দিন- cutt.ly/CwUPKGTR"
1116,promo,"80minute মাত্র 59টাকা (5দিন), নিতে dial করুন *121*4205#"
1117,promo,"Bonus সহ 3GB-60টাকা-3দিন। Dial *121*5699# বা https://mygp.li/mo"
1118,promo,"Special offer: সব children's পোশাকে 20% discount।"
1119,smish,"সোনালী Bank account-এ problem হয়েছে। Details জানতে এখানে click করুন: https://wa.me/8801811011123"
1120,smish,"Attractive job এবং study, monthly salary 2 lakh+ এবং PR সুযোগ @ South Korea। Free education এবং accommodation. 01720557103 01720557120 01321200716 01550402100"
1121,normal,"তুমি always best।"
1122,normal,"আমার কাছে কোনো new খবর আছে?"
1123,normal,"আমাকে urgent call দিন 01738293748 এই number-এ।"
1124,promo,"জানুয়ারী-24 Recharge:0৳ খরচ: Data:0৳ Voice:23৳ Others:1৳"
1125,promo,"৳399 তে ৳499 এর offer! নাও 31GB+450min, 30দিন: cutt.ly/2wQlYv6U"
1126,normal,"তোমার একটা কথা বলো। তোমার কথা good লাগে।"
1127,promo,"New season-এ সব dress-এ 25% discount। আজই shopping করুন।"
1128,promo,"আজই last day! Bonus সহ 2GB-35টাকা-7দিন। Dial *121*5037# বা mygp.li/mo"
1129,promo,"আড্ডা+interneting-এ new deal 10GB+250min@258৳, 30দিন cutt.ly/wwCctHGF"
